date,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage,city,duration_minutes,airline_encoded,seat_class_encoded,cluster,cluster_label
09/12/25,Batik Air,14:10,14:10,6h 50m,1,4558263.0,SUB,SRG,Business,30,Semarang,410,8,0,1,High-end Flight
09/12/25,Batik Air,14:45,14:45,1h 50m,0,2745075.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
09/12/25,Batik Air,14:45,14:45,7h 45m,1,7811686.0,SIN,SUB,Business,30,Surabaya,465,8,0,1,High-end Flight
09/12/25,Batik Air,15:20,16:50,1h 30m,0,930258.0,CGK,SUB,Economy,20,Surabaya,90,8,1,0,Budget Flight
09/12/25,Batik Air,15:35,15:35,5h 55m,1,4863272.0,SRG,SUB,Business,30,Surabaya,355,8,0,1,High-end Flight
09/12/25,Batik Air,15:40,17:00,1h 20m,0,2778762.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
09/12/25,Batik Air,15:50,15:50,1h 25m,0,3422871.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
09/12/25,Batik Air,16:00,16:00,1h 30m,0,2457095.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,16:10,17:00,1h 50m,0,4630600.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
09/12/25,Batik Air,16:25,16:25,1h 30m,0,2457095.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,16:25,16:25,4h 35m,1,4558263.0,SUB,SRG,Business,30,Semarang,275,8,0,2,Mid-range Flight
09/12/25,Batik Air,16:35,18:00,1h 25m,0,2716589.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
09/12/25,Batik Air,17:00,18:30,1h 30m,0,930258.0,CGK,SUB,Economy,20,Surabaya,90,8,1,0,Budget Flight
09/12/25,Batik Air,17:30,17:30,1h 50m,0,1118363.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
09/12/25,Batik Air,17:30,17:30,1h 30m,0,2457095.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,17:45,20:30,1h 45m,0,1027600.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
09/12/25,Batik Air,17:55,17:55,1h 20m,0,2440066.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
09/12/25,Batik Air,18:10,18:10,1h 30m,0,2457095.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,18:30,21:15,1h 45m,0,1027600.0,CGK,SIN,Economy,20,Singapura,105,8,1,0,Budget Flight
09/12/25,Batik Air,18:40,20:00,1h 20m,0,2778762.0,SUB,HLP,Business,30,Jakarta,80,8,0,2,Mid-range Flight
09/12/25,Batik Air,18:45,18:45,1h 0m,0,1046100.0,DPS,SUB,Business,30,Surabaya,60,8,0,2,Mid-range Flight
09/12/25,Batik Air,19:15,20:45,1h 30m,0,1774538.0,SUB,CGK,Business,30,Jakarta,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,19:15,19:15,12h 30m,1,3863439.0,SUB,SRG,Business,30,Semarang,750,8,0,1,High-end Flight
09/12/25,Batik Air,20:00,21:30,1h 30m,0,1758846.0,CGK,SUB,Business,30,Surabaya,90,8,0,2,Mid-range Flight
09/12/25,Batik Air,20:15,21:40,1h 25m,0,2716589.0,HLP,SUB,Business,30,Surabaya,85,8,0,2,Mid-range Flight
09/12/25,Batik Air,20:30,20:30,1h,0,1239455.0,DPS,SUB,Business,30,Surabaya,60,8,0,2,Mid-range Flight
09/12/25,Batik Air,21:25,21:25,1h 50m,0,1169282.0,SIN,CGK,Business,30,Jakarta,110,8,0,2,Mid-range Flight
09/12/25,Batik Air,22:10,22:10,1h 50m,0,2677295.0,SIN,CGK,Economy,20,Jakarta,110,8,1,0,Budget Flight
09/12/25,Batik Air,22:10,22:10,10h 20m,1,6896661.0,SIN,SUB,Business,30,Surabaya,620,8,0,1,High-end Flight
09/12/25,"Batik Air , Citilink",05:35,05:35,4h,1,2660434.0,SUB,SRG,Economy,20,Semarang,240,9,1,0,Budget Flight
09/12/25,"Batik Air , Citilink",09:30,09:30,4h 05m,1,3067111.0,SRG,SUB,Economy,10,Surabaya,245,9,1,0,Budget Flight
09/12/25,"Batik Air , Citilink",13:00,13:00,4h 30m,1,2694323.0,SRG,SUB,Economy,20,Surabaya,270,9,1,0,Budget Flight
09/12/25,"Batik Air , Citilink",15:35,15:35,3h 45m,1,3134891.0,SRG,SUB,Economy,10,Surabaya,225,9,1,0,Budget Flight
09/12/25,"Batik Air , Lion Air",07:00,07:00,5h 20m,1,2592654.0,SRG,SUB,Economy,20,Surabaya,320,10,1,0,Budget Flight
09/12/25,"Batik Air , Lion Air",11:40,11:40,4h 30m,1,2728213.0,SRG,SUB,Economy,15,Surabaya,270,10,1,0,Budget Flight
09/12/25,"Batik Air , Lion Air",12:15,12:15,3h 55m,1,2728213.0,SRG,SUB,Economy,10,Surabaya,235,10,1,0,Budget Flight
09/12/25,"Batik Air , Lion Air",13:30,13:30,4h 05m,1,2829883.0,SUB,SRG,Economy,20,Semarang,245,10,1,0,Budget Flight
09/12/25,"Batik Air , Lion Air",16:40,16:40,4h 15m,1,2677295.0,DPS,SUB,Economy,20,Surabaya,255,10,1,0,Budget Flight
09/12/25,"Batik Air , Pelita Air",11:40,11:40,4h 20m,1,2999332.0,SRG,SUB,Economy,20,Surabaya,260,11,1,0,Budget Flight
09/12/25,"Batik Air , Pelita Air",12:15,12:15,3h 45m,1,2999332.0,SRG,SUB,Economy,10,Surabaya,225,11,1,0,Budget Flight
09/12/25,"Batik Air , Pelita Air",13:25,13:25,4h 10m,1,2863772.0,SUB,SRG,Economy,20,Semarang,250,11,1,0,Budget Flight
09/12/25,Citilink,05:00,07:05,1h 5m,0,525349.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
09/12/25,Citilink,05:25,05:25,1h 35m,0,1321702.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,05:35,05:35,1h 35m,0,1287813.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,06:20,06:20,1h 50m,0,1406510.0,CGK,SIN,Economy,20,Singapura,110,12,1,0,Budget Flight
09/12/25,Citilink,07:00,07:00,1h 35m,0,1270951.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,07:05,07:10,1h 5m,0,596042.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
09/12/25,Citilink,07:35,07:35,1h 35m,0,1406510.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,07:35,07:35,4h 55m,1,2101168.0,SUB,SRG,Economy,20,Semarang,295,12,1,0,Budget Flight
09/12/25,Citilink,08:05,08:10,1h 5m,0,596042.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
09/12/25,Citilink,08:25,08:25,1h 25m,0,1372621.0,CGK,SUB,Economy,15,Surabaya,85,12,1,0,Budget Flight
09/12/25,Citilink,09:10,09:10,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,10:10,10:10,1h 50m,0,2728213.0,SIN,CGK,Economy,20,Jakarta,110,12,1,0,Budget Flight
09/12/25,Citilink,10:10,14:40,2h 5m,1,2389142.0,SIN,SUB,Economy,10,Surabaya,125,12,1,0,Budget Flight
09/12/25,Citilink,10:25,10:25,1h 35m,0,1440400.0,CGK,SUB,Economy,20,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,10:25,10:25,1h 35m,0,1406510.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,10:25,10:25,5h 50m,1,2152086.0,SUB,SRG,Economy,20,Semarang,350,12,1,0,Budget Flight
09/12/25,Citilink,12:00,12:00,1h 35m,0,1558931.0,CGK,SUB,Economy,15,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,12:45,12:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
09/12/25,Citilink,12:50,12:50,1h 35m,0,1575959.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,14:10,14:10,1h 35m,0,1508180.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,Citilink,14:50,16:25,1h 35m,0,929771.0,CGK,SUB,Economy,10,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,15:40,15:40,1h 05m,0,1067612.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
09/12/25,Citilink,16:45,16:45,3h 55m,1,2304507.0,SRG,SUB,Economy,20,Surabaya,235,12,1,0,Budget Flight
09/12/25,Citilink,16:45,16:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
09/12/25,Citilink,17:10,20:00,1h 50m,0,1012600.0,CGK,SIN,Economy,10,Singapura,110,12,1,0,Budget Flight
09/12/25,Citilink,17:15,18:50,1h 35m,0,929440.0,CGK,SUB,Economy,10,Surabaya,95,12,1,0,Budget Flight
09/12/25,Citilink,19:20,19:30,1h 10m,0,602234.0,DPS,SUB,Economy,10,Surabaya,70,12,1,0,Budget Flight
09/12/25,Citilink,19:25,19:25,1h 05m,0,1067612.0,DPS,SUB,Economy,15,Surabaya,65,12,1,0,Budget Flight
09/12/25,Citilink,19:45,19:45,1h 05m,0,1067612.0,SUB,DPS,Economy,15,Bali,65,12,1,0,Budget Flight
09/12/25,Citilink,20:10,22:10,1h 0m,0,553791.0,SUB,DPS,Economy,15,Bali,60,12,1,0,Budget Flight
09/12/25,Citilink,20:50,22:25,1h 35m,0,929980.0,SUB,CGK,Economy,15,Jakarta,95,12,1,0,Budget Flight
09/12/25,"Citilink , Garuda Indonesia",14:10,14:10,4h 35m,1,2694323.0,SUB,SRG,Economy,20,Semarang,275,13,1,0,Budget Flight
09/12/25,"Citilink , Koninklijke Luchtvaart Maatschappij",16:45,16:45,6h 25m,1,1897829.0,SUB,SIN,Economy,20,Singapura,385,14,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",07:40,07:40,4h 50m,1,2253756.0,SUB,SRG,Economy,10,Semarang,290,15,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",09:15,09:15,3h 30m,1,2457095.0,SUB,SRG,Economy,10,Semarang,210,15,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",11:20,11:20,4h 55m,1,2321535.0,SUB,SRG,Economy,10,Semarang,295,15,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",11:40,11:40,4h 05m,1,2236727.0,SRG,SUB,Economy,20,Surabaya,245,15,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",13:25,13:25,5h 45m,1,2338397.0,SRG,SUB,Economy,15,Surabaya,345,15,1,0,Budget Flight
09/12/25,"Citilink , Lion Air",16:45,16:45,3h 25m,1,2270617.0,SUB,SRG,Economy,10,Semarang,205,15,1,0,Budget Flight
09/12/25,"Citilink , Scoot",10:40,10:40,6h 05m,1,2948414.0,SIN,SUB,Economy,20,Surabaya,365,17,1,0,Budget Flight
09/12/25,Garuda Indonesia,05:10,05:10,3h 50m,1,3101001.0,SUB,SRG,Economy,20,Semarang,230,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,05:50,05:50,1h 45m,0,1220033.0,CGK,SIN,Business,40,Singapura,105,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458.0,SIN,CGK,Economy,30,Jakarta,120,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,07:00,10:25,4h 25m,1,23332800.0,DPS,SUB,Business,10,Surabaya,265,19,0,1,High-end Flight
09/12/25,Garuda Indonesia,07:05,07:05,2h 20m,0,3168781.0,SUB,SIN,Economy,30,Singapura,140,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,08:55,08:55,2h,0,1220033.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,09:20,11:20,1h,0,6324038.0,SUB,DPS,Business,30,Bali,60,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,09:35,09:35,2h,0,1118363.0,SIN,CGK,Business,40,Jakarta,120,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,09:45,13:45,4h,1,18046573.0,SRG,SUB,Business,30,Surabaya,240,19,0,1,High-end Flight
09/12/25,Garuda Indonesia,11:30,11:30,1h 50m,0,1220033.0,CGK,SIN,Business,40,Singapura,110,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,13:00,14:30,1h 30m,0,1344374.0,HLP,SUB,Economy,20,Surabaya,90,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,15:40,15:40,1h 45m,0,1186143.0,CGK,SIN,Business,40,Singapura,105,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,16:55,16:55,1h 15m,0,6388313.0,DPS,SUB,Economy,30,Surabaya,75,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,17:35,17:35,1h 50m,0,1186143.0,CGK,SIN,Business,40,Singapura,110,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,18:55,18:55,2h,0,1067612.0,CGK,SIN,Business,40,Singapura,120,19,0,2,Mid-range Flight
09/12/25,Garuda Indonesia,19:00,19:00,2h 30m,0,4287145.0,SIN,SUB,Economy,30,Surabaya,150,19,1,0,Budget Flight
09/12/25,Garuda Indonesia,21:30,22:35,2h 5m,0,15015126.0,SIN,CGK,Business,40,Jakarta,125,19,0,1,High-end Flight
09/12/25,"Jetstar Airways , Lion Air",11:15,11:15,6h,1,2067278.0,SUB,SIN,Economy,20,Singapura,360,22,1,0,Budget Flight
09/12/25,"Koninklijke Luchtvaart Maatschappij , Lion Air",17:05,17:05,6h 05m,1,1863939.0,SUB,SIN,Economy,20,Singapura,365,23,1,0,Budget Flight
09/12/25,Lion Air,03:30,05:00,1h 30m,0,867438.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
09/12/25,Lion Air,05:05,05:05,3h 50m,1,2355425.0,SUB,DPS,Economy,10,Bali,230,24,1,0,Budget Flight
09/12/25,Lion Air,07:00,07:00,1h,0,542979.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
09/12/25,Lion Air,07:00,10:35,3h 35m,1,1448530.0,SRG,SUB,Economy,10,Surabaya,215,24,1,0,Budget Flight
09/12/25,Lion Air,07:40,09:10,1h 30m,0,850744.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,Lion Air,07:55,09:55,1h 0m,0,511687.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
09/12/25,Lion Air,07:55,15:00,7h 5m,1,1537280.0,SUB,SRG,Economy,10,Semarang,425,24,1,0,Budget Flight
09/12/25,Lion Air,08:20,08:20,4h 25m,1,2185976.0,SUB,DPS,Economy,10,Bali,265,24,1,0,Budget Flight
09/12/25,Lion Air,08:20,12:45,4h 25m,1,1368835.0,SUB,SRG,Economy,10,Semarang,265,24,1,0,Budget Flight
09/12/25,Lion Air,09:00,10:30,1h 30m,0,867438.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
09/12/25,Lion Air,10:35,10:35,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
09/12/25,Lion Air,10:50,12:20,1h 30m,0,815128.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
09/12/25,Lion Air,11:00,12:30,1h 30m,0,903926.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,Lion Air,11:15,13:15,1h 0m,0,511687.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
09/12/25,Lion Air,11:15,15:00,1h 25m,1,1526703.0,SUB,SRG,Economy,20,Semarang,85,24,1,0,Budget Flight
09/12/25,Lion Air,11:20,11:20,1h 30m,0,1389482.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,Lion Air,12:20,14:20,1h 0m,0,511687.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
09/12/25,Lion Air,13:30,15:00,1h 30m,0,850744.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,Lion Air,13:55,13:55,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
09/12/25,Lion Air,14:40,16:10,1h 30m,0,798955.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
09/12/25,Lion Air,14:40,14:40,4h 10m,1,2423205.0,DPS,SUB,Economy,20,Surabaya,250,24,1,0,Budget Flight
09/12/25,Lion Air,17:05,19:05,1h 0m,0,530700.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
09/12/25,Lion Air,17:50,19:50,1h 0m,0,605780.0,SUB,DPS,Economy,10,Bali,60,24,1,0,Budget Flight
09/12/25,Lion Air,18:50,20:20,1h 30m,0,815128.0,CGK,SUB,Economy,10,Surabaya,90,24,1,0,Budget Flight
09/12/25,Lion Air,19:45,19:45,1h 0m,0,525341.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
09/12/25,Lion Air,20:00,21:30,1h 30m,0,799626.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,Lion Air,20:30,20:30,1h,0,524770.0,DPS,SUB,Economy,10,Surabaya,60,24,1,0,Budget Flight
09/12/25,Lion Air,21:00,22:30,1h 30m,0,799626.0,SUB,CGK,Economy,10,Jakarta,90,24,1,0,Budget Flight
09/12/25,"Lion Air , Super Air Jet",06:00,06:00,5h 50m,1,1931719.0,SUB,DPS,Economy,10,Bali,350,26,1,0,Budget Flight
09/12/25,"Lion Air , Super Air Jet",11:40,11:40,4h 30m,1,2152086.0,SRG,SUB,Economy,10,Surabaya,270,26,1,0,Budget Flight
09/12/25,"Lion Air , Wings Air",09:25,09:25,3h 15m,1,2541736.0,DPS,SUB,Economy,20,Surabaya,195,28,1,0,Budget Flight
09/12/25,Malaysia Airlines,06:00,06:00,12h 05m,1,6744073.0,SIN,SUB,Business,40,Surabaya,725,29,0,1,High-end Flight
09/12/25,Malaysia Airlines,09:40,20:35,9h 55m,1,1125000.0,CGK,SIN,Economy,20,Singapura,595,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,09:55,09:55,8h 10m,1,6744073.0,SIN,SUB,Business,40,Surabaya,490,29,0,1,High-end Flight
09/12/25,Malaysia Airlines,10:00,00:30,13h 30m,1,1509000.0,SUB,SIN,Economy,20,Singapura,810,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,11:05,11:05,4h 35m,1,2592654.0,SIN,CGK,Business,40,Jakarta,275,29,0,2,Mid-range Flight
09/12/25,Malaysia Airlines,11:05,11:05,7h,1,6744073.0,SIN,SUB,Business,40,Surabaya,420,29,0,1,High-end Flight
09/12/25,Malaysia Airlines,11:10,18:35,6h 25m,1,1125000.0,CGK,SIN,Economy,20,Singapura,385,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,12:15,20:35,7h 20m,1,1125000.0,CGK,SIN,Economy,20,Singapura,440,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,15:40,00:30,7h 50m,1,1125000.0,CGK,SIN,Economy,20,Singapura,470,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,18:05,00:30,5h 25m,1,1509000.0,SUB,SIN,Economy,20,Singapura,325,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,18:25,00:30,5h 5m,1,1125000.0,CGK,SIN,Economy,20,Singapura,305,29,1,0,Budget Flight
09/12/25,Malaysia Airlines,19:55,09:05,12h 10m,1,1125000.0,CGK,SIN,Economy,20,Singapura,730,29,1,0,Budget Flight
09/12/25,"Malaysia Airlines , Operated By Fy",22:30,22:30,11h 40m,1,6710183.0,SIN,SUB,Business,30,Surabaya,700,30,0,1,High-end Flight
09/12/25,Pelita Air,06:10,07:40,1h 30m,0,916558.0,SUB,CGK,Economy,10,Jakarta,90,31,1,0,Budget Flight
09/12/25,Pelita Air,06:40,06:40,1h 35m,0,1389482.0,CGK,SUB,Economy,20,Surabaya,95,31,1,0,Budget Flight
09/12/25,Pelita Air,07:55,07:55,1h 50m,0,1355592.0,CGK,SIN,Economy,20,Singapura,110,31,1,0,Budget Flight
09/12/25,Pelita Air,08:30,08:30,1h 35m,0,1491151.0,CGK,SUB,Economy,20,Surabaya,95,31,1,0,Budget Flight
09/12/25,Pelita Air,09:00,10:35,1h 35m,0,1195198.0,SUB,CGK,Economy,20,Jakarta,95,31,1,0,Budget Flight
09/12/25,Pelita Air,10:40,10:40,1h 35m,0,1575959.0,CGK,SUB,Economy,15,Surabaya,95,31,1,0,Budget Flight
09/12/25,Pelita Air,10:50,10:50,1h 35m,0,1440400.0,SUB,CGK,Economy,20,Jakarta,95,31,1,0,Budget Flight
09/12/25,Pelita Air,11:40,12:25,1h 45m,0,1451819.0,SIN,CGK,Economy,20,Jakarta,105,31,1,0,Budget Flight
09/12/25,Pelita Air,11:40,11:40,5h 20m,1,3338230.0,SIN,SUB,Economy,20,Surabaya,320,31,1,0,Budget Flight
09/12/25,Pelita Air,13:25,13:25,1h 30m,0,1575959.0,SUB,CGK,Economy,20,Jakarta,90,31,1,0,Budget Flight
09/12/25,Pelita Air,14:25,16:00,1h 35m,0,958034.0,CGK,SUB,Economy,10,Surabaya,95,31,1,0,Budget Flight
09/12/25,Scoot,07:30,09:00,2h 30m,0,1668195.0,SIN,SUB,Economy,10,Surabaya,150,33,1,0,Budget Flight
09/12/25,Scoot,07:55,07:55,1h 55m,0,2694323.0,SIN,CGK,Economy,10,Jakarta,115,33,1,0,Budget Flight
09/12/25,Scoot,09:30,09:30,1h 55m,0,2829883.0,SIN,CGK,Economy,10,Jakarta,115,33,1,0,Budget Flight
09/12/25,Scoot,09:35,09:35,1h 50m,0,1880968.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
09/12/25,Scoot,09:45,09:45,2h 20m,0,1897829.0,SUB,SIN,Economy,10,Singapura,140,33,1,0,Budget Flight
09/12/25,Scoot,11:20,11:20,1h 45m,0,1626711.0,CGK,SIN,Economy,10,Singapura,105,33,1,0,Budget Flight
09/12/25,Scoot,17:00,18:30,2h 30m,0,1874485.0,SIN,SUB,Economy,10,Surabaya,150,33,1,0,Budget Flight
09/12/25,Scoot,18:25,18:25,1h 55m,0,2541736.0,SIN,CGK,Economy,10,Jakarta,115,33,1,0,Budget Flight
09/12/25,Scoot,19:30,19:30,2h 30m,0,1237061.0,SUB,SIN,Economy,10,Singapura,150,33,1,0,Budget Flight
09/12/25,Scoot,20:10,23:00,1h 50m,0,1385116.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
09/12/25,Scoot,20:25,20:25,2h,0,1321702.0,SIN,CGK,Economy,10,Jakarta,120,33,1,0,Budget Flight
09/12/25,Scoot,22:10,22:10,1h 50m,0,1406510.0,CGK,SIN,Economy,10,Singapura,110,33,1,0,Budget Flight
09/12/25,"Scoot , Super Air Jet",10:40,10:40,6h 30m,1,2863772.0,SIN,SUB,Economy,10,Surabaya,390,34,1,0,Budget Flight
09/12/25,Singapore Airlines,05:25,05:25,1h 40m,0,1220033.0,CGK,SIN,Business,40,Singapura,100,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,06:50,06:50,1h 45m,0,2660434.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,07:40,07:40,1h 50m,0,2711185.0,SIN,CGK,Business,40,Jakarta,110,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,07:50,07:50,2h 30m,0,3575459.0,SIN,SUB,Economy,30,Surabaya,150,35,1,0,Budget Flight
09/12/25,Singapore Airlines,08:40,08:40,1h 40m,0,1220033.0,CGK,SIN,Business,40,Singapura,100,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,10:15,10:15,2h 20m,0,2457095.0,SUB,SIN,Economy,30,Singapura,140,35,1,0,Budget Flight
09/12/25,Singapore Airlines,14:10,14:10,2h 30m,0,5303839.0,SIN,SUB,Economy,30,Surabaya,150,35,1,0,Budget Flight
09/12/25,Singapore Airlines,15:15,15:15,1h 50m,0,2745075.0,SIN,CGK,Business,40,Jakarta,110,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,16:10,16:10,1h 55m,0,2592654.0,SIN,CGK,Business,40,Jakarta,115,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,16:25,16:25,2h 25m,0,5303839.0,SIN,SUB,Economy,30,Surabaya,145,35,1,0,Budget Flight
09/12/25,Singapore Airlines,16:30,16:30,2h 25m,0,11386978.0,SUB,SIN,Business,40,Singapura,145,35,0,1,High-end Flight
09/12/25,Singapore Airlines,17:20,17:20,1h 45m,0,2507846.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,18:40,18:40,1h 45m,0,1118363.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,18:40,18:40,2h 25m,0,3795659.0,SUB,SIN,Economy,30,Singapura,145,35,1,0,Budget Flight
09/12/25,Singapore Airlines,20:20,20:20,1h 45m,0,1220033.0,CGK,SIN,Business,40,Singapura,105,35,0,2,Mid-range Flight
09/12/25,Singapore Airlines,22:40,22:40,1h 45m,0,2558764.0,SIN,CGK,Business,40,Jakarta,105,35,0,2,Mid-range Flight
09/12/25,Super Air Jet,13:30,15:30,1h 0m,0,545880.0,SUB,DPS,Economy,10,Bali,60,36,1,0,Budget Flight
09/12/25,Super Air Jet,16:10,16:10,1h 0m,0,546000.0,DPS,SUB,Economy,10,Surabaya,60,36,1,0,Budget Flight
09/12/25,TransNusa,07:45,10:40,1h 55m,0,1249000.0,CGK,SIN,Economy,20,Singapura,115,37,1,0,Budget Flight
09/12/25,TransNusa,11:40,11:40,1h 45m,0,2931552.0,SIN,CGK,Economy,15,Jakarta,105,37,1,0,Budget Flight
09/12/25,TransNusa,11:45,14:40,1h 55m,0,880834.0,CGK,SIN,Economy,20,Singapura,115,37,1,0,Budget Flight
09/12/25,TransNusa,15:30,16:15,1h 45m,0,1068000.0,SIN,CGK,Economy,20,Jakarta,105,37,1,0,Budget Flight
09/12/25,Wings Air,10:00,11:10,1h 10m,0,948280.0,SRG,SUB,Economy,10,Surabaya,70,38,1,0,Budget Flight
09/12/25,Wings Air,11:40,12:35,55m,0,857230.0,SUB,SRG,Economy,10,Semarang,55,38,1,0,Budget Flight
09/12/25,Wings Air,14:30,14:30,55m,0,1321702.0,SUB,SRG,Economy,20,Semarang,55,38,1,0,Budget Flight
10/12/25,AirAsia,05:00,05:00,5h 35m,1,2185976.0,SUB,SIN,Economy,20,Singapura,335,0,1,0,Budget Flight
10/12/25,AirAsia,08:25,11:10,1h 45m,0,1061500.0,CGK,SIN,Economy,10,Singapura,105,0,1,0,Budget Flight
10/12/25,AirAsia,11:10,14:00,1h 50m,0,1061500.0,CGK,SIN,Economy,10,Singapura,110,0,1,0,Budget Flight
10/12/25,AirAsia,11:20,11:20,5h 40m,1,2185976.0,SUB,SIN,Economy,20,Singapura,340,0,1,0,Budget Flight
10/12/25,AirAsia,11:50,12:35,1h 45m,0,926770.0,SIN,CGK,Economy,10,Jakarta,105,0,1,0,Budget Flight
